Tick,Count

4900.570108890533,20
4901.781240224838,20
4888.625560998917,20
4645.78516459465,20
4470.79438662529,20
4886.00276350975,20
4517.9993987083435,20
5113.81472992897,20
5048.203129053116,20
5245.422614097595,20
4969.318520069122,20
4683.316655635834,20
4945.878136634827,20
5339.431597232819,20
5374.119908809662,20
5173.244251489639,20
5143.879572868347,20
5149.883409023285,20
4943.609646320343,20
5122.364494562149,20
