Threshold, Curve
14, 12.422201747443273
18, 12.640058625650166
17, 15.73093249813171
14, 11.966269555498801
10, 11.647594353112604
21, 17.435479440296735
17, 15.216121690257655
21, 17.39478891286365
19, 14.448561754623535
29, 19.973609831033414
14, 10.518629104959048
20, 13.87985147126443
20, 17.603853814686037
12, 12.429344109321473
27, 18.91407350047685
18, 14.562365553403167
13, 12.068335352376803
22, 16.881840270198662
10, 10.117557048323432
14, 12.135135488434425
21, 15.22516020350071
18, 17.160760409150722
16, 14.819047968289372
18, 15.838819021534661
24, 18.48087472316976
12, 11.107477256864984
16, 14.564814067916316
21, 16.24065086120729
21, 16.646530780286763
20, 14.877912404913298
18, 13.638081682225154
21, 17.279396724541144
18, 14.037441266256675
12, 11.746476982482399
14, 12.495252246473127
19, 13.390927001155308
16, 13.835234817124716
27, 20.678503106624113
24, 17.937773470349953
28, 23.197698688557317
26, 17.501282906339814
16, 13.36993986837351
18, 14.941874299695948
16, 12.529062833246101
15, 12.051448678749267
15, 14.32026884732155
16, 12.471794186181743
12, 10.755710081591483
16, 11.929609913621817
21, 15.25675724865029
18, 15.283912669459086
15, 10.976686880039178
23, 18.01578469363851
18, 15.33868100564593
16, 13.880689627160447
9, 8.13718582253587
19, 13.120464949234645
14, 11.164057334963424
22, 15.745753973846409
16, 15.449953016376579
17, 15.52762973365426
16, 14.914959131133074
14, 13.576237778311343
17, 12.93318888588656
24, 16.02445440218441
21, 18.701125244561364
9, 8.758195456075985
18, 12.53855653929834
23, 17.076271181835434
19, 15.786714175782542
13, 12.3464254091176
17, 10.843259815213603
21, 19.409481911158426
22, 17.77444854844704
13, 12.199781806677194
16, 12.754701814399532
12, 10.695323221062363
22, 15.294573404578525
17, 16.809603132781625
19, 14.929419880121566
16, 16.073990801204975
20, 16.08086345879266
11, 12.378071381840268
15, 13.363117913345558
18, 14.188209567234741
12, 9.950664863904901
16, 13.336414414851513
22, 16.99784597906652
19, 14.095111334402025
19, 15.333062419778907
15, 12.182467371821309
18, 14.548372834428491
19, 14.911998235592373
16, 13.520757814135612
15, 12.036747982608174
25, 17.304304385106335
19, 16.0922654123566
19, 14.752502644312619
18, 13.57367903523704
20, 15.249369767829059
22, 16.62236059353602
17, 13.70521637704018
17, 13.963137616050888
22, 15.535261409647152
13, 11.340857185121282
16, 14.798553469773667
7, 7.904184839402155
17, 14.65493032299313
17, 13.814769468980822
15, 13.265769786310974
17, 14.415198796976513
15, 13.651799279293922
20, 15.295384924484928
11, 10.474636650438251
16, 14.459367374507924
14, 13.003484974370187
24, 18.157945165964062
22, 18.418923102329902
11, 11.54128106207457
19, 14.063933444281037
19, 16.051033373477395
18, 12.925666341327426
18, 12.379277631931018
18, 15.414316169660653
23, 16.353101121819098
14, 11.72030041658452
19, 13.842490871053663
19, 15.145577015195407
14, 12.897578226561084
16, 14.732267983249503
25, 17.706741187977304
21, 17.42459737264998
21, 16.09393829809533
18, 16.311183743972506
9, 8.191085432530853
15, 13.012273820414055
20, 15.051103157431271
23, 17.27128887930288
23, 16.305359983378086
15, 9.533895285509315
21, 15.989856361087535
17, 15.437834936934848
24, 16.77269514659273
13, 10.248302468197432
19, 14.522133752460702
12, 12.746022285986607
22, 16.518652246354673
11, 10.902922388527971
14, 11.139698464108932
19, 14.246776032026675
17, 14.546079224164888
20, 15.524053110114352
16, 13.483502850616167
16, 12.878391627924863
28, 20.48632379488653
9, 8.70112821383915
18, 13.344492329644098
13, 12.603005831182866
14, 11.726299904727966
25, 17.18728614638738
10, 9.781616882506002
19, 15.55140156302396
13, 12.414777713788231
19, 14.464166371215706
11, 11.180259838291802
8, 9.27030332769012
13, 10.629046666959995
16, 12.357449333938339
19, 12.932854079284612
20, 17.028788403408562
19, 15.963603990926124
19, 16.521285989783998
19, 14.444081984402738
8, 8.962618403026006
21, 15.875733142846366
27, 19.298521503865427
14, 13.216478262973705
23, 17.791900487508997
22, 17.923498335802666
18, 17.018106932272715
18, 14.393802192385998
19, 15.873261217529661
21, 15.874001033807835
20, 14.640516559396518
15, 12.06232331463842
13, 12.097299741516196
18, 15.827168363001176
18, 14.179044045913043
18, 14.555873201583127
20, 15.721599525557947
20, 15.862561695524263
20, 16.597448463301944
19, 17.430146845990276
23, 16.517298403503133
14, 10.505904301613604
13, 10.955296290045283
17, 12.979984777722068
12, 13.401119489859592
11, 9.580066966127816
12, 11.787197558176766
19, 15.93938968251604
18, 15.083622969878522
22, 16.42073975389362
21, 15.276849876175547
16, 12.901796955278751
25, 20.026910675984855
19, 16.217863944970937
22, 16.436138408351848
19, 16.927066397127454
17, 13.036929169922155
15, 13.587578452236368
26, 19.23943621237819
23, 17.06045060439797
12, 10.084698106197488
14, 12.037587956390798
15, 13.740888749310669
24, 18.611762022591307
14, 12.604286559495163
25, 17.707599628333544
18, 11.641725230163216
17, 15.763481636312747
19, 16.606747365250353
15, 14.599908916759713
16, 13.440189916716752
9, 8.983572542241724
12, 12.480608055488803
12, 10.289871552914171
18, 14.733318495027852
20, 15.893336931687777
13, 10.051677946024087
16, 11.297069417294638
18, 14.476608721499689
11, 11.095055610731247
21, 15.703189440255978
20, 15.582671042598871
17, 14.571700351872463
22, 15.562327360775823
26, 18.002820031488366
17, 14.015234226901025
16, 15.882788900643046
14, 12.00925380619786
18, 16.781959188238428
27, 21.11219964628426
11, 10.450468661771282
22, 15.909724793433824
24, 17.906685671149955
14, 11.131880165240068
13, 10.896684930236683
18, 14.268475429430048
14, 13.307310387909018
14, 11.930576421754182
9, 9.218201706714353
24, 18.391744770604276
14, 11.451764681525583
19, 14.255328026681163
23, 17.493866706912794
14, 11.936155631987736
12, 9.341484036997432
17, 13.209481566440484
16, 11.000441804899559
14, 12.660950216317916
20, 17.23959990194184
14, 12.697351573564912
18, 16.543652317937788
26, 20.662971553080123
13, 11.409766602528153
23, 19.49512165703645
19, 15.18073063631501
16, 14.730776340493172
19, 15.022727105276317
19, 16.3064957521925
23, 14.950931986863788
27, 19.85824480469027
14, 12.184476976553203
16, 12.447927478403553
12, 13.530869080600466
20, 15.629978577834079
16, 14.061041222267134
20, 15.539566176675775
21, 12.95585798986315
22, 16.812186558556515
30, 25.477049955367086
17, 15.208982270512005
16, 14.522662972138482
21, 14.830512127365479
21, 14.567034681514906
14, 13.492123691362593
18, 15.903179102001474
14, 12.80012657367843
14, 13.155451496769846
11, 13.618486428051805
13, 11.150156064307657
19, 17.73023239239152
21, 17.05126220151105
17, 15.44812526619173
12, 9.710849833956727
19, 14.420944452241242
26, 19.09798532619774
17, 14.411121988845599
9, 9.45398031765335
18, 12.67763549535311
20, 16.08689361259987
22, 17.83175542283101
19, 17.003292762308998
31, 19.768671091535623
14, 12.530031908635628
12, 11.807627169234491
18, 15.247651321484424
11, 9.857961499503421
17, 14.249605322473347
15, 14.443016148701918
21, 19.173481253786363
21, 15.878525127476168
14, 12.423318776297688
19, 13.866437374753323
26, 18.881598785487384
15, 13.319837075905568
13, 12.693023168949374
16, 13.83795589049911
16, 13.014912465966857
15, 13.13847871121963
19, 15.609142031422296
15, 14.792931338234242
13, 12.819519480219633
15, 12.374349617377757
26, 17.34856155927051
18, 15.450369038670235
17, 15.99705745393899
15, 13.005888757494777
18, 13.534876932634248
24, 19.438310772090986
20, 15.35246010871587
15, 13.515449817647719
22, 17.111006127470645
20, 16.218722138396075
19, 13.285041686678229
15, 12.899142202175666
22, 15.989347084337723
15, 11.254223017198422
15, 14.728034667468341
18, 15.293463611713507
28, 19.731130033929915
16, 12.568845283445713
23, 15.15719611505695
24, 17.125729649983402
12, 9.78910821401345
17, 13.480796786721477
23, 19.68750278901083
18, 14.869426138762215
15, 12.571598396354855
23, 18.469050668137644
30, 20.073174088584594
20, 17.149356888616197
14, 13.301224328075586
18, 17.745108632296574
21, 16.62832230430834
23, 20.123255354703712
20, 15.01065339469005
12, 11.96540336050624
16, 13.245014716643544
14, 11.508239825950875
25, 19.077387626316533
13, 12.89738628667929
11, 10.696877024587002
14, 12.28700551281768
19, 15.375293106830501
15, 12.535214542216277
20, 15.275618461683138
14, 13.284990881059652
15, 13.448902131989465
18, 16.064357740211925
30, 21.172529178528098
15, 12.20565816470718
21, 17.525440506953203
17, 15.850511247919727
21, 15.546120370067678
17, 14.217248551826623
18, 14.2809523701913
19, 17.04212522673576
24, 18.099849874058467
22, 16.890027033631146
20, 14.919171556540944
20, 15.393437672346458
14, 11.201773443919723
15, 12.2773557372489
23, 17.018246472555514
21, 18.310199978900666
17, 13.748797105377934
14, 11.962519342648633
15, 12.461088172715348
16, 12.715631440484461
18, 15.578943887863634
16, 15.252242649457708
22, 14.87917738501895
13, 10.990149261994574
15, 12.082087495170956
19, 14.344603964142191
17, 16.031906353589523
19, 16.124044360865533
10, 9.119649501477321
16, 12.478503549604746
20, 17.63133287366491
12, 12.519838500340482
17, 14.603858892791079
10, 7.828794639082571
16, 14.242577344016276
20, 15.936839128902541
21, 17.38912995188245
12, 12.073858542895296
17, 13.493160946948793
14, 13.089433410956174
12, 10.58331917177564
13, 13.41344358222246
26, 18.95104773908083
18, 15.432314436291344
14, 13.209362046717661
26, 20.006629441075695
13, 10.88088310743634
17, 12.982798959660036
21, 14.052764293782975
16, 12.254099916481648
20, 17.315186514941992
20, 14.811299879772601
18, 15.942230930529782
21, 16.405375989727105
24, 17.77011048963707
25, 21.805211983241968
21, 16.73932546288316
16, 11.326432518474281
17, 13.832045353643863
21, 15.117664654570115
24, 16.20769206283877
7, 8.325189992630792
25, 19.03751135713934
14, 11.060385201492497
18, 18.121926538261437
20, 16.31332196136424
13, 14.039725556590625
20, 15.602419337124278
25, 18.165762980884306
14, 10.561075021618805
11, 12.66644304148619
23, 16.408892804090904
13, 10.677269026017859
16, 11.160333113029205
12, 9.55246045934518
8, 8.503710878895758
11, 9.257629053689527
20, 13.840136551086337
13, 9.187206951859718
21, 15.519236581261703
16, 12.753423585558737
20, 14.510077011612735
14, 12.65454391144139
12, 11.165087409528203
23, 16.52022719012868
19, 15.237957788825977
22, 17.991127295828345
15, 13.350171280314473
13, 11.942234402887234
10, 11.486482916976964
14, 12.57913996643759
22, 18.4177783941018
16, 14.336444277558293
20, 15.418660690511985
13, 11.373142826922859
18, 13.829090632769107
16, 12.782341355869628
14, 12.474602386763722
12, 9.666332166016048
21, 19.67222615109783
19, 14.495601165203198
12, 11.142756253313506
20, 16.503783557841516
24, 16.949369909808713
11, 9.706272372855748
18, 14.32895403764112
19, 17.10423022285278
16, 14.034651506697214
20, 18.81797308640186
13, 12.090824984326032
14, 13.844075640853765
17, 13.207417052941961
14, 11.198735470088724
20, 16.735838185952595
17, 16.664771603142793
15, 11.465189501497333
17, 14.258173117124505
12, 11.09788046711705
14, 14.832779498578633
31, 22.9365794867123
15, 13.541617319392207
26, 17.64019182608391
17, 14.047798052632968
19, 15.794664748236656
11, 9.198971275010575
24, 17.178840350858565
17, 13.203946029368897
24, 19.89956942361803
21, 17.013116400935594
17, 13.467614834198429
15, 13.395839270954562
19, 15.635429203375725
24, 18.544022110323244
24, 17.364215471055626
15, 13.916716991582735
23, 19.67780965224168
13, 11.34832410121965
16, 15.05648244622125
13, 11.07632716499983
17, 13.740974522974716
18, 13.430586682269023
18, 14.21856829535837
14, 12.967671600385213
26, 18.099540916249225
17, 12.960688683844692
18, 13.226235664276713
12, 12.389518884014578
18, 14.73078279101965
18, 13.091087013308778
22, 15.057315806849966
19, 15.440789774275169
24, 17.108936886044415
19, 17.600924764680773
16, 13.256933744463549
22, 16.95203091776206
15, 11.026558911252694
20, 15.32755855795813
17, 14.389884289209885
15, 11.600309471876278
14, 12.590908205530429
18, 14.77422821267019
17, 13.939800434673263
10, 10.09261682897798
14, 11.901836614149971
22, 18.35022847695677
18, 16.436603290442047
10, 11.504102525162269
17, 13.90864393536821
16, 12.626230438978954
20, 14.858594155948266
20, 14.01783472845048
20, 14.60858784089477
20, 17.51733681181351
19, 15.479825599123314
15, 13.588303407657095
20, 16.15788195875877
15, 12.536318561776262
18, 14.445472318458021
17, 13.138254866819
20, 17.44435696196329
19, 14.522271176418624
27, 19.68384847256805
6, 7.612356731255372
15, 10.88740102569934
18, 14.43341039988043
10, 10.288567464574065
21, 14.109075225243645
22, 18.241147902418334
20, 15.949208314315118
11, 11.201610536329307
12, 10.032165498880024
13, 9.544436031208122
18, 11.81439234205603
19, 17.33720364634331
14, 13.795256292160321
14, 11.936135981847626
19, 17.267792347981864
9, 9.327551021610685
15, 13.004875083771836
20, 15.775987225341073
18, 13.875904233221437
24, 18.339594757691543
22, 15.796606998167602
20, 16.30390062252757
16, 15.472798381496354
19, 15.090724565714929
