Threshold, Curve
13, 12.89982021081676
8, 9.659424028678352
12, 13.916716810989287
10, 10.347044913659047
15, 14.008394563634067
7, 12.047257371347555
12, 12.803165164352835
15, 16.645339735651696
10, 11.70951653962208
12, 12.004948689521852
15, 13.901424606806348
11, 11.476427905138658
11, 13.761188941124939
13, 12.994824957071097
15, 13.9274934005088
15, 16.633899504559018
15, 14.74208272626476
11, 12.226697204685792
12, 14.198571018295164
8, 10.928551818706051
15, 15.669003666369719
10, 13.429790565602207
20, 17.498372290657827
13, 14.626993082254158
17, 14.863381198315171
16, 14.663015455331626
14, 12.658092718785124
16, 14.723568653987318
15, 16.884556459352183
12, 14.853592015355494
15, 15.537270130090556
16, 12.570062450273916
18, 19.038040963427797
14, 14.809107780831031
17, 15.071983947654616
18, 18.16096275967513
10, 12.64987717177736
17, 18.290265112040508
11, 14.150126030054222
17, 14.415332038123417
9, 10.91686301279057
12, 12.134883334843447
18, 16.61359225035614
18, 16.883366605352133
18, 16.013533005952134
7, 10.567680815633613
8, 12.043323623062289
15, 14.778660965892222
23, 19.122588347318878
8, 12.117563548233102
16, 16.414690400592466
16, 15.913982366246989
5, 9.433404255354334
13, 14.656639959776795
14, 14.669443310738767
13, 15.2613058188868
18, 16.356348963222658
15, 15.169401082782823
11, 13.5246082054797
9, 12.792567400540506
10, 12.523787329314011
17, 18.533178269509676
14, 15.914445072139381
13, 13.582367193364819
14, 13.74442857439202
10, 13.281014507657138
10, 13.291406262011392
12, 13.051629347592105
13, 12.74666393394592
9, 12.671963098850565
11, 13.138057848836326
14, 14.72355439637611
13, 14.089025869298576
9, 11.360799138741717
11, 10.948337503774656
23, 20.638466749827586
17, 15.77350791346635
19, 17.29906579672591
16, 17.43885277133289
16, 16.87161708658302
10, 12.813615162794692
15, 17.251958033433198
14, 13.98001750609121
8, 11.071867571893806
15, 14.436043875439614
10, 11.280022383881725
11, 13.460587767276017
15, 16.36990691673743
8, 9.751307845396065
10, 10.006962262538929
18, 17.538227627486716
13, 14.505139144272272
18, 17.845537902958423
13, 13.224893411326393
19, 18.608690845044997
8, 12.527141952546362
13, 13.481859649339313
14, 15.453658504580321
8, 9.520112422620526
7, 10.22772387568845
14, 14.379261410125945
13, 14.40391823630622
19, 18.32095437860628
15, 13.580757029857612
12, 13.174680076595957
9, 11.637580566535865
16, 15.172569011570571
20, 16.04956289450251
17, 16.244137921157396
11, 11.682974613138882
11, 16.88008679365932
10, 11.866249972105944
17, 17.30027851698596
16, 17.688518819569953
9, 11.103452206953815
9, 10.096509702256741
9, 11.183807518738792
13, 16.90478703017683
14, 13.05444775556214
12, 13.101268342434803
10, 12.922852440099044
16, 15.188942315250378
11, 12.358755161778362
13, 14.27077758687738
6, 10.020674480957926
18, 17.442093832926897
13, 14.245570843199973
19, 16.891636633449327
12, 12.488506780976529
13, 15.400336634975769
11, 12.6550211231916
10, 12.167106912472265
15, 14.26706330726959
9, 8.956236714848684
17, 18.152186275251985
16, 18.007597622317146
12, 13.493695347784808
13, 15.127161787294558
16, 17.691726589369527
12, 11.87251265649504
15, 17.79358827546321
14, 15.969057864650543
13, 14.171639521716529
14, 16.537124783050345
11, 13.825901765620184
17, 18.349960513873345
10, 12.431020599143316
11, 13.673220696078982
18, 19.324565313638107
16, 14.809036353231047
10, 11.938802122712806
14, 15.708404918561634
9, 9.79208863754751
18, 20.773283502762762
13, 13.288674336938747
9, 11.933117246954046
14, 13.97484572525042
12, 13.708987506094974
16, 17.0849235595354
11, 13.434438669711973
18, 17.79455004274477
14, 13.74002015391984
20, 20.347030676955505
13, 15.175155026966758
11, 13.692395356592028
8, 13.248233619385212
15, 16.2465484096128
5, 8.826968734915075
17, 17.561678236595487
15, 16.43587532118455
12, 15.055096209967212
14, 17.844835370153724
9, 12.437750956148017
10, 11.6843765895274
10, 11.224921974228593
20, 19.039239511957938
7, 10.14401090987577
16, 15.309447372726728
19, 17.822715968605138
12, 12.436033138348947
7, 10.066952833990303
13, 15.404075183883803
12, 13.16891662419364
11, 12.33685171929503
15, 18.156491121475288
17, 17.859992783737333
11, 13.258774475187785
17, 16.19470444449587
11, 10.762735184187003
14, 16.680227270121044
9, 13.629266378907595
10, 12.56538062282313
12, 14.395690526372853
8, 11.360887180971085
11, 12.940126658063638
16, 14.67876540459662
14, 14.522815818351965
9, 10.907877771668916
10, 10.910793517495486
21, 19.59294089013073
9, 10.731584048888235
10, 11.42877677404347
14, 13.732810862485351
9, 11.305404406149036
10, 11.652234335816686
15, 15.579618752702606
12, 13.308818340283716
9, 10.880445393040722
10, 14.143515151314572
11, 13.935095322529333
19, 17.497914107240362
14, 14.955381323254592
10, 12.957723273637118
17, 16.244889458612047
14, 14.782770357038752
7, 9.998061162194265
10, 12.497232151326399
11, 15.218126320789581
14, 14.915241839408074
23, 20.1084571759678
20, 18.14669176706008
12, 13.502624656072333
11, 12.239084771036055
15, 15.821689139647736
12, 12.511318710590821
20, 20.50888285433428
12, 12.686597309796829
9, 12.361487717248838
21, 18.01435824607422
6, 10.881227240786231
13, 14.16525672132027
7, 10.002203204960658
16, 15.928430799271819
13, 12.525608016686999
9, 11.55218192756307
13, 13.364367520499588
12, 13.212637184050175
14, 16.76101242630571
19, 17.74744321462498
20, 17.832381034870714
18, 18.22554292904664
8, 13.406871054350997
15, 16.218378479708033
18, 14.916646746758856
14, 16.637955732707212
18, 16.71059027216167
8, 8.957321571104357
13, 14.35783009851185
19, 18.563151218648777
8, 9.450502978292082
13, 13.095416631972748
16, 15.411673066069238
16, 17.872126694574256
16, 16.60693029893174
11, 12.435113448710513
11, 13.731434783031172
14, 14.362585912519519
17, 18.09834875158778
13, 13.26168869617537
10, 12.663409547885337
10, 12.041541912517216
11, 12.82722851067449
10, 11.393882410383858
12, 14.17706243550048
18, 16.84547994645138
12, 11.303275463698432
12, 12.848376984173157
14, 15.240187642406697
13, 14.420385327340384
12, 12.787189308464018
17, 16.27363629989124
11, 12.035697520447563
13, 12.901490794984108
22, 21.008808802454688
18, 17.869112881003804
18, 18.721810076604186
8, 11.000607659707663
9, 11.171782575904565
13, 13.73573711462901
