Threshold, Curve
23, 29.658483498983603
16, 23.377186456329483
21, 25.355743129167376
29, 35.138053926777836
26, 30.740304698120728
27, 31.089709370817864
15, 20.787844981227746
30, 28.493372382327802
18, 23.119387179614783
12, 20.189763462003068
23, 27.780016258627004
21, 29.395467573714235
32, 34.29295795043472
28, 33.042989734511686
16, 28.97050111892331
15, 21.780046594360943
21, 23.625468889581473
23, 28.630038581919024
18, 23.35717569434977
20, 24.306994411440453
26, 27.511031692996657
13, 21.21584903175567
14, 23.898515196886983
28, 33.04925986451811
25, 32.43408385286674
21, 26.82000742357896
26, 26.917477491185753
15, 22.923344107666516
15, 19.956255527696893
17, 24.414404947296415
31, 32.253276100930044
17, 26.647883181464824
25, 27.19484868430883
24, 27.333225752955215
27, 31.446989378356875
21, 30.105252366080027
26, 32.67711466741762
25, 32.278778240599415
25, 31.218969956462363
21, 28.212922791131536
24, 27.244534229714514
26, 28.197923753917877
23, 24.102865231869316
19, 22.52019738330543
27, 31.798251915799217
28, 31.35797323045679
28, 32.802301631313846
22, 31.61765086484194
23, 25.851901395130152
24, 29.321097864840723
17, 25.834570983381205
25, 31.317041898917903
27, 27.134624170873224
24, 29.112924328361125
20, 28.627900955233503
29, 32.29637825823779
19, 23.505482759009514
14, 22.01789649661965
20, 24.96057308911975
20, 24.787370497085593
22, 30.28249993816179
7, 17.950923236132066
17, 21.180526716401683
21, 24.815361610867114
20, 23.829864846460787
23, 29.41026390197326
32, 35.262019828611955
16, 23.35531275062894
19, 23.454384815655008
22, 28.01072874408308
19, 24.783259713831598
23, 27.591558681092163
20, 24.61919675353267
26, 28.819758741044325
22, 25.4436820874882
24, 28.11187574557897
15, 22.139765650516008
26, 28.823289029950757
25, 28.046116143658452
31, 35.625971544178725
11, 21.388515587540166
28, 31.193781746158706
7, 20.47982978903193
24, 28.182164567997198
22, 27.09929507080278
27, 32.73606347118785
14, 22.24627065440317
17, 25.105477825229016
26, 31.91793327844736
22, 25.858714866190933
23, 30.385509842193812
25, 29.674077828611644
23, 28.758120904668537
35, 39.203544668422445
29, 33.06494447383551
24, 27.19335664910122
25, 27.4562229428407
36, 36.126879666142116
31, 33.3651265982937
25, 27.039589890213644
30, 30.85066296854395
30, 33.997794467941816
23, 30.28433471193958
31, 36.37020324063922
23, 29.352396029842023
8, 20.11420398545849
24, 28.986515883185717
31, 36.39958762173016
13, 20.16803606117466
27, 33.42781114298721
28, 31.964297231935074
26, 29.763498200672792
18, 24.249162137461937
25, 27.08899590460955
24, 28.961456389541304
34, 37.262157249058376
26, 31.999418148603958
32, 36.2450989641295
24, 27.593764911851395
24, 32.00327273215139
22, 27.438706755588836
19, 26.513661566219675
19, 23.792396129796632
26, 28.676748205660825
18, 24.514488378291897
25, 29.258668948474202
25, 28.268852768706136
28, 32.21854158554638
31, 33.85301836973153
19, 28.161512831261977
20, 24.80013644508108
31, 35.14669267483997
24, 27.198359948170857
25, 29.381581280778395
23, 28.912704764306962
20, 25.349810967829686
24, 31.17287773844384
24, 30.595965171336147
30, 32.05046042784608
21, 26.67669523977739
25, 28.798535324871374
14, 24.933754925213734
24, 26.704366032978143
23, 30.346433054979773
14, 21.564495626143785
20, 27.37356714817302
21, 28.473321617861615
17, 22.056805327301888
17, 25.404408304745576
25, 30.96772201315979
