encode, encrypt, cipher_mult, plain_add, decrypt, rescale, cipher_add, plain_mult, lower_mod
0.0029703378677368164,0.9196144342422485,2.6397154331207275,0.00028014183044433594,0.4069511890411377,0.0005342960357666016,0.0005934238433837891,0.837637186050415,0.0005271434783935547
0.002607107162475586,0.799230694770813,2.648676872253418,0.0002925395965576172,0.4579610824584961,0.0004906654357910156,0.0008831024169921875,0.9450726509094238,0.0005898475646972656
0.0030204057693481445,0.9705710411071777,3.2608065605163574,0.0003490447998046875,0.569378137588501,0.0005176067352294922,0.0006563663482666016,1.034874677658081,0.0006146430969238281
0.004048585891723633,1.0615918636322021,3.406107187271118,0.0003376007080078125,0.5936703681945801,0.0005061626434326172,0.000728607177734375,1.0934855937957764,0.0007202625274658203
0.0033806562423706055,1.1209489107131958,2.6898317337036133,0.0002777576446533203,0.4028763771057129,0.0003993511199951172,0.0005083084106445312,0.8030843734741211,0.0005087852478027344
0.0029675960540771484,0.8027141094207764,2.7218527793884277,0.0003116130828857422,0.4686160087585449,0.0004622936248779297,0.0006203651428222656,0.966134786605835,0.0005779266357421875
0.00292205810546875,0.9265152215957642,3.0042190551757812,0.00032019615173339844,0.45256519317626953,0.0004622936248779297,0.0009286403656005859,0.9137804508209229,0.0005745887756347656
0.002875804901123047,0.8986942768096924,2.8906476497650146,0.00027871131896972656,0.40920472145080566,0.0004532337188720703,0.0005390644073486328,0.8363547325134277,0.0005698204040527344
0.003192424774169922,0.8496720790863037,2.9248452186584473,0.0005872249603271484,0.4737668037414551,0.00045680999755859375,0.0006568431854248047,0.919360876083374,0.0006062984466552734
0.004883289337158203,0.9305306673049927,2.8994522094726562,0.0003132820129394531,0.4329555034637451,0.000438690185546875,0.0005509853363037109,0.9045441150665283,0.0006487369537353516
0.0028963088989257812,0.9048458337783813,2.880328893661499,0.0003113746643066406,0.4473757743835449,0.0004630088806152344,0.0006098747253417969,0.8631174564361572,0.0005741119384765625
0.0028634071350097656,0.8993477821350098,2.801851511001587,0.0002803802490234375,0.40883851051330566,0.0004200935363769531,0.0005328655242919922,1.024425745010376,0.0006039142608642578
0.0030183792114257812,0.9241191148757935,2.8258590698242188,0.0003027915954589844,0.45200610160827637,0.0004887580871582031,0.0005855560302734375,0.9353926181793213,0.0006992816925048828
0.0028437376022338867,0.8850191831588745,2.9649510383605957,0.00031757354736328125,0.4830057621002197,0.0005650520324707031,0.0006251335144042969,0.949338436126709,0.0005583763122558594
0.002911806106567383,0.9178893566131592,2.983443021774292,0.00030612945556640625,0.4640464782714844,0.00048279762268066406,0.0005826950073242188,0.9179031848907471,0.0008683204650878906
0.0028630495071411133,0.9291146993637085,2.892904758453369,0.0003070831298828125,0.4611494541168213,0.00046706199645996094,0.0008337497711181641,0.9554946422576904,0.0005936622619628906
0.0031794309616088867,0.9433304071426392,2.9355838298797607,0.00029730796813964844,0.42696499824523926,0.000438690185546875,0.0005519390106201172,0.8838040828704834,0.0006089210510253906
0.003039836883544922,0.9566450119018555,2.912696123123169,0.0003001689910888672,0.4272017478942871,0.0004363059997558594,0.0005497932434082031,0.9433741569519043,0.0006074905395507812
0.0031156539916992188,0.9038324356079102,2.566624641418457,0.0005195140838623047,0.4597010612487793,0.00046563148498535156,0.0005595684051513672,0.8360207080841064,0.0005459785461425781
0.002638101577758789,0.8078353404998779,2.666510581970215,0.00032019615173339844,0.49078989028930664,0.00047898292541503906,0.0006096363067626953,0.9644722938537598,0.0007262229919433594
0.003142833709716797,0.9488725662231445,2.9127259254455566,0.0003197193145751953,0.4590935707092285,0.0004589557647705078,0.0005822181701660156,0.9227786064147949,0.0005850791931152344
0.005509734153747559,0.9264609813690186,2.948493480682373,0.0003082752227783203,0.44791102409362793,0.00045871734619140625,0.0005791187286376953,0.9311480522155762,0.0006358623504638672
0.002934098243713379,1.0716551542282104,3.232966899871826,0.0002963542938232422,0.41500163078308105,0.0004177093505859375,0.0005238056182861328,0.8214101791381836,0.0005128383636474609
0.0024987459182739258,0.8040223121643066,2.9937894344329834,0.000335693359375,0.4696016311645508,0.00048160552978515625,0.0006120204925537109,1.0133764743804932,0.0006780624389648438
0.003150463104248047,0.9284722805023193,3.018873929977417,0.0003287792205810547,0.46080660820007324,0.0004858970642089844,0.0006008148193359375,0.9024460315704346,0.0005736351013183594
0.0027648210525512695,0.9110293388366699,2.9838924407958984,0.0003123283386230469,0.4607546329498291,0.00046062469482421875,0.0005784034729003906,0.9119064807891846,0.0006299018859863281
0.002884507179260254,0.9302395582199097,2.981654167175293,0.0003018379211425781,0.45101356506347656,0.0004572868347167969,0.0005772113800048828,0.937145471572876,0.0006003379821777344
0.003220081329345703,0.9331969022750854,2.561103343963623,0.00026869773864746094,0.401092529296875,0.00043082237243652344,0.0005505084991455078,0.814429759979248,0.0005388259887695312
0.002821803092956543,0.7984073162078857,2.5681543350219727,0.00028061866760253906,0.44676876068115234,0.00046324729919433594,0.0005860328674316406,1.019336462020874,0.0006403923034667969
0.0031137466430664062,0.9432785511016846,3.197195053100586,0.0003199577331542969,0.43950462341308594,0.0004761219024658203,0.0005574226379394531,0.8765926361083984,0.0005538463592529297
0.0028716325759887695,0.9095207452774048,2.7067575454711914,0.0002703666687011719,0.3893725872039795,0.0004050731658935547,0.000514984130859375,0.7915980815887451,0.0005121231079101562
0.0031567811965942383,0.7950178384780884,2.535095691680908,0.0002789497375488281,0.4068117141723633,0.00041937828063964844,0.0005359649658203125,0.8841183185577393,0.0005581378936767578
0.0030891895294189453,0.8997073173522949,2.88557767868042,0.0003178119659423828,0.46071934700012207,0.0004639625549316406,0.0005817413330078125,0.8870582580566406,0.0005595684051513672
0.0029649734497070312,0.8715028762817383,2.5414621829986572,0.00026535987854003906,0.38617706298828125,0.00040435791015625,0.0005056858062744141,0.789076566696167,0.0007717609405517578
0.005097031593322754,0.8830903768539429,2.975148916244507,0.0003173351287841797,0.457716703414917,0.00045943260192871094,0.0005810260772705078,0.9359607696533203,0.0005886554718017578
0.0031266212463378906,0.9093360900878906,2.912470579147339,0.00029349327087402344,0.4418764114379883,0.0004413127899169922,0.0005855560302734375,0.8762187957763672,0.0005910396575927734
0.002866387367248535,0.9258924722671509,2.8625986576080322,0.0002892017364501953,0.4402492046356201,0.00043392181396484375,0.0005488395690917969,0.8670556545257568,0.0006244182586669922
0.004056096076965332,1.0783923864364624,2.9745593070983887,0.0003070831298828125,0.44561100006103516,0.00045752525329589844,0.0005788803100585938,0.904876708984375,0.0005528926849365234
0.0027273893356323242,0.9113636016845703,2.814364433288574,0.00035309791564941406,0.47426342964172363,0.00045871734619140625,0.0006470680236816406,0.8898718357086182,0.0005533695220947266
0.0029668807983398438,0.9477885961532593,5.7219321727752686,0.00039958953857421875,0.5754282474517822,0.0005040168762207031,0.0006661415100097656,1.1411383152008057,0.0008265972137451172
0.004642605781555176,1.3966668844223022,3.5502567291259766,0.00035071372985839844,0.4649977684020996,0.0004394054412841797,0.0005536079406738281,0.8602757453918457,0.0005497932434082031
0.0029844045639038086,0.8750594854354858,2.9908132553100586,0.00032639503479003906,0.47730183601379395,0.0004551410675048828,0.0006132125854492188,0.9694576263427734,0.0006253719329833984
0.003182053565979004,1.0004831552505493,3.1870226860046387,0.000324249267578125,0.4484899044036865,0.0004742145538330078,0.000591278076171875,0.908069372177124,0.0006191730499267578
0.0031191110610961914,0.9225780963897705,2.8730309009552,0.00031566619873046875,0.4793355464935303,0.0004591941833496094,0.0005834102630615234,0.8886246681213379,0.00054931640625
0.002741217613220215,0.8838573694229126,2.9655351638793945,0.00032210350036621094,0.4565906524658203,0.00045943260192871094,0.0006251335144042969,1.028745412826538,0.0008597373962402344
0.0032088756561279297,0.9991354942321777,3.0433733463287354,0.0003287792205810547,0.49152588844299316,0.0004832744598388672,0.0006103515625,0.9625637531280518,0.0006055831909179688
0.0033266544342041016,0.9606661796569824,3.0725629329681396,0.00031828880310058594,0.4897284507751465,0.0004820823669433594,0.0006806850433349609,0.9564135074615479,0.0005826950073242188
0.0031495094299316406,0.9794697761535645,2.925652265548706,0.00029087066650390625,0.4598658084869385,0.0004589557647705078,0.0005803108215332031,0.889397382736206,0.0006449222564697266
0.0028543472290039062,0.9014360904693604,2.776127815246582,0.00030803680419921875,0.46407079696655273,0.00046896934509277344,0.0005936622619628906,0.9665794372558594,0.0006105899810791016
0.003246307373046875,1.0237655639648438,3.059239149093628,0.00034499168395996094,0.4832298755645752,0.00046372413635253906,0.0006268024444580078,0.9078428745269775,0.0005524158477783203
0.0027292966842651367,0.8783280849456787,2.6434080600738525,0.0003204345703125,0.44841527938842773,0.00043892860412597656,0.0005526542663574219,0.8415193557739258,0.0005824565887451172
0.0030199289321899414,0.9001023769378662,2.977797508239746,0.00031948089599609375,0.45639967918395996,0.00046372413635253906,0.0005812644958496094,0.9350972175598145,0.0005807876586914062
0.002980947494506836,0.9683318138122559,3.080838918685913,0.00032448768615722656,0.45090293884277344,0.0005130767822265625,0.0006105899810791016,0.9525136947631836,0.0005884170532226562
0.0029717683792114258,0.9448572397232056,2.714700222015381,0.00028967857360839844,0.4081838130950928,0.0004229545593261719,0.0005581378936767578,0.8335626125335693,0.0006074905395507812
0.0029791593551635742,0.9568475484848022,3.065290689468384,0.0003197193145751953,0.49421215057373047,0.0004782676696777344,0.0009214878082275391,0.9733097553253174,0.0006096363067626953
0.003375530242919922,0.9689773321151733,3.282276153564453,0.00032138824462890625,0.471815824508667,0.0005445480346679688,0.0006093978881835938,0.9561164379119873,0.000576019287109375
0.00327146053314209,0.9329570531845093,3.0617763996124268,0.00030994415283203125,0.44779276847839355,0.0004589557647705078,0.0005786418914794922,0.9339251518249512,0.0005824565887451172
0.0029621124267578125,0.9679324626922607,2.9190211296081543,0.00030541419982910156,0.4759552478790283,0.0005159378051757812,0.0006992816925048828,1.1422903537750244,0.0006747245788574219
0.005908370018005371,0.9913332462310791,2.960508346557617,0.0003063678741455078,0.4745361804962158,0.0004534721374511719,0.0006518363952636719,0.9686224460601807,0.0006055831909179688
0.0034694671630859375,0.967009425163269,3.0210886001586914,0.00030803680419921875,0.46910905838012695,0.0004851818084716797,0.0006444454193115234,0.9498417377471924,0.0006163120269775391
0.0029398202896118164,0.9082881212234497,2.7144827842712402,0.00032806396484375,0.44184398651123047,0.0004343986511230469,0.0005800724029541016,0.824559211730957,0.0005364418029785156
0.003017425537109375,0.8310632705688477,2.748446226119995,0.00035881996154785156,0.46730589866638184,0.0004949569702148438,0.0006704330444335938,0.9503285884857178,0.000579833984375
0.0031692981719970703,0.9822268486022949,3.1415770053863525,0.0005006790161132812,0.5000815391540527,0.0004801750183105469,0.0006539821624755859,0.9556033611297607,0.0006034374237060547
0.0031888484954833984,0.9779161214828491,2.9468941688537598,0.0004856586456298828,0.43474459648132324,0.00044083595275878906,0.0005631446838378906,0.8759970664978027,0.0005671977996826172
0.0029860734939575195,0.9317659139633179,2.9340920448303223,0.0003809928894042969,0.4513847827911377,0.0004608631134033203,0.0005884170532226562,0.9262650012969971,0.0005769729614257812
0.0029594898223876953,0.9614132642745972,2.9907066822052,0.00036787986755371094,0.47684407234191895,0.00048351287841796875,0.0006573200225830078,0.9166719913482666,0.0005784034729003906
0.003006577491760254,0.9176137447357178,2.9050838947296143,0.00032520294189453125,0.49010801315307617,0.0004811286926269531,0.0006086826324462891,0.9871616363525391,0.0006041526794433594
0.00584566593170166,0.9870952367782593,3.1923296451568604,0.00031948089599609375,0.4639861583709717,0.0005216598510742188,0.0006537437438964844,0.9637510776519775,0.0009059906005859375
0.005600452423095703,1.04888916015625,3.3920953273773193,0.0003185272216796875,0.492908239364624,0.00048351287841796875,0.0006096363067626953,0.9677140712738037,0.0005822181701660156
0.00307619571685791,1.0149482488632202,3.2876648902893066,0.0003230571746826172,0.48943519592285156,0.0004591941833496094,0.0005729198455810547,0.9744384288787842,0.0006477832794189453
0.003486156463623047,1.119897484779358,3.1325552463531494,0.0003342628479003906,0.5281622409820557,0.0005249977111816406,0.0006458759307861328,1.0804381370544434,0.0006413459777832031
0.0034390687942504883,1.0262095928192139,3.0658979415893555,0.00034689903259277344,0.4626948833465576,0.0006303787231445312,0.0006837844848632812,0.992363452911377,0.000644683837890625
0.0030024051666259766,1.0694831609725952,3.4649906158447266,0.00034046173095703125,0.4901463985443115,0.0004858970642089844,0.0006153583526611328,0.963855504989624,0.0006449222564697266
0.0034732818603515625,1.1283386945724487,3.3116800785064697,0.0004096031188964844,0.5326728820800781,0.0005304813385009766,0.000667572021484375,0.9905409812927246,0.0007588863372802734
0.0030295848846435547,0.9986410140991211,4.074429988861084,0.0003094673156738281,0.4959595203399658,0.000469207763671875,0.0005550384521484375,0.9976344108581543,0.00128936767578125
0.007676362991333008,1.1898081302642822,3.2197065353393555,0.0003063678741455078,0.4733457565307617,0.0004966259002685547,0.0006208419799804688,0.927457332611084,0.0007333755493164062
0.003337860107421875,0.9219484329223633,2.996853828430176,0.0003437995910644531,1.2659709453582764,0.0008783340454101562,0.0017011165618896484,1.941180944442749,0.0006728172302246094
0.004504084587097168,1.1879916191101074,3.3035569190979004,0.00029468536376953125,0.43155479431152344,0.00044345855712890625,0.0005753040313720703,0.8487892150878906,0.0005283355712890625
0.0026781558990478516,0.9572184085845947,4.142596244812012,0.00043582916259765625,0.8151397705078125,0.0006220340728759766,0.0007967948913574219,1.5111374855041504,0.0007116794586181641
0.003565669059753418,1.2450597286224365,4.1277360916137695,0.0003762245178222656,0.6626269817352295,0.0005705356597900391,0.0007407665252685547,1.27217698097229,0.0010178089141845703
0.004445672035217285,1.3231714963912964,3.613185405731201,0.0003879070281982422,0.46935486793518066,0.0004611015319824219,0.0005764961242675781,0.9618716239929199,0.0009884834289550781
0.0033267736434936523,0.885582447052002,2.8727903366088867,0.00031495094299316406,0.4594106674194336,0.0008633136749267578,0.0006155967712402344,1.0150010585784912,0.0007770061492919922
0.005775809288024902,1.285588264465332,5.227809190750122,0.0004024505615234375,0.6316859722137451,0.0005862712860107422,0.000720977783203125,1.2417924404144287,0.0007352828979492188
0.003861546516418457,1.2745139598846436,3.4514400959014893,0.000335693359375,0.4593636989593506,0.0005102157592773438,0.0006616115570068359,0.9289851188659668,0.0005829334259033203
0.0029762983322143555,0.9639703035354614,3.0564217567443848,0.0002989768981933594,0.44699740409851074,0.0004448890686035156,0.0006003379821777344,0.9061765670776367,0.0005819797515869141
0.002814173698425293,0.934704065322876,2.879650831222534,0.0003056526184082031,0.4530608654022217,0.0004963874816894531,0.0005772113800048828,0.9572246074676514,0.0006060600280761719
0.00356900691986084,0.9659237861633301,3.261906385421753,0.00032210350036621094,0.4967174530029297,0.0004966259002685547,0.0006237030029296875,0.9744822978973389,0.0007607936859130859
0.002929210662841797,0.9477114677429199,3.3736624717712402,0.0003228187561035156,0.5061764717102051,0.0005059242248535156,0.0006415843963623047,1.0956318378448486,0.0006914138793945312
0.003447294235229492,1.19705069065094,3.009639024734497,0.00030159950256347656,0.4575214385986328,0.0005986690521240234,0.0005955696105957031,0.9394071102142334,0.0006058216094970703
0.0029762983322143555,0.9152798652648926,2.789947509765625,0.0003018379211425781,0.4328615665435791,0.0004715919494628906,0.0005636215209960938,0.8998701572418213,0.0005815029144287109
0.0033707618713378906,0.9200315475463867,2.945486068725586,0.00030493736267089844,0.4665699005126953,0.0004601478576660156,0.0005843639373779297,0.9395885467529297,0.0009822845458984375
0.0031949281692504883,0.9567644596099854,3.0344507694244385,0.00030684471130371094,0.48172807693481445,0.000457763671875,0.0005781650543212891,0.8737521171569824,0.0005338191986083984
0.0029870271682739258,0.8230794668197632,2.6499905586242676,0.0002772808074951172,0.4051365852355957,0.00042057037353515625,0.0005977153778076172,0.892932653427124,0.0007469654083251953
0.0028995275497436523,0.9075148105621338,2.9930388927459717,0.0003066062927246094,0.4598991870880127,0.0004589557647705078,0.0005753040313720703,0.9783172607421875,0.0006363391876220703
0.0034874677658081055,0.975083589553833,3.0388574600219727,0.0003077983856201172,0.46361589431762695,0.000457763671875,0.0006132125854492188,0.920175313949585,0.0009920597076416016
0.003414750099182129,0.9503564834594727,3.1453182697296143,0.0003180503845214844,0.5260396003723145,0.0005822181701660156,0.0006260871887207031,1.050971508026123,0.0006461143493652344
0.0035390853881835938,1.0494974851608276,3.3186254501342773,0.0003695487976074219,0.5355005264282227,0.0005064010620117188,0.0006372928619384766,1.0418832302093506,0.0006186962127685547
0.00349581241607666,1.053327202796936,3.3319623470306396,0.0003292560577392578,0.5334460735321045,0.0005056858062744141,0.0006651878356933594,1.0041401386260986,0.0007565021514892578
0.005459308624267578,1.064458966255188,3.2291109561920166,0.0002987384796142578,0.4287271499633789,0.00044083595275878906,0.0006148815155029297,0.8421492576599121,0.0005359649658203125
0.0026578903198242188,0.8178424835205078,2.64229416847229,0.0002830028533935547,0.4127182960510254,0.0004417896270751953,0.0005400180816650391,0.8752353191375732,0.0006060600280761719
0.002938389778137207,0.9631775617599487,3.168280601501465,0.00031185150146484375,0.47470569610595703,0.00048065185546875,0.0006074905395507812,0.9621400833129883,0.000576019287109375
0.0033752918243408203,0.959547758102417,2.9624977111816406,0.0003161430358886719,0.4571976661682129,0.00048041343688964844,0.000614166259765625,0.976569652557373,0.0006268024444580078
0.0030121803283691406,0.9526726007461548,2.9629571437835693,0.000316619873046875,0.45622730255126953,0.0004696846008300781,0.0005939006805419922,0.9434957504272461,0.0007946491241455078
0.0029369592666625977,0.9161990880966187,2.779397487640381,0.0002856254577636719,0.4230916500091553,0.0004444122314453125,0.0005557537078857422,0.829826831817627,0.0005254745483398438
0.00267946720123291,0.8738279342651367,2.916008710861206,0.0004239082336425781,0.46140289306640625,0.0005087852478027344,0.0006279945373535156,1.0130228996276855,0.0006105899810791016
0.004185795783996582,1.037857174873352,3.0853688716888428,0.00032591819763183594,0.48683714866638184,0.0004849433898925781,0.0006387233734130859,1.017212152481079,0.0006389617919921875
0.003467082977294922,1.0241867303848267,3.1173155307769775,0.0003211498260498047,0.480393648147583,0.0005216598510742188,0.0006198883056640625,1.029709815979004,0.0006079673767089844
0.0035240650177001953,0.9767378568649292,2.9446520805358887,0.00030732154846191406,0.4397120475769043,0.0004622936248779297,0.0005762577056884766,0.9122164249420166,0.0005743503570556641
0.0030118227005004883,0.8875753879547119,2.92716121673584,0.00031828880310058594,0.4728658199310303,0.0004627704620361328,0.0005819797515869141,0.972132682800293,0.0006225109100341797
0.003194570541381836,0.994011640548706,3.1316752433776855,0.00042629241943359375,0.4676995277404785,0.0005419254302978516,0.0006172657012939453,0.9780800342559814,0.0006558895111083984
0.0029401779174804688,0.8886409997940063,2.6760263442993164,0.0002868175506591797,0.40794897079467773,0.00041961669921875,0.0005352497100830078,0.8372142314910889,0.0005319118499755859
0.00296783447265625,0.862395167350769,3.0184812545776367,0.00032711029052734375,0.4953300952911377,0.0005095005035400391,0.0006430149078369141,1.0372817516326904,0.0006067752838134766
0.0031801462173461914,0.969346284866333,2.9620397090911865,0.00030875205993652344,0.45357346534729004,0.0004851818084716797,0.000583648681640625,0.885960578918457,0.0005557537078857422
0.0030307769775390625,1.0681191682815552,3.559601068496704,0.00043010711669921875,0.7883875370025635,0.0010020732879638672,0.0012691020965576172,1.2108561992645264,0.0005857944488525391
0.0035256147384643555,1.1228893995285034,3.354548215866089,0.0003581047058105469,0.5696830749511719,0.0005037784576416016,0.0006401538848876953,1.032989263534546,0.0006451606750488281
0.0032281875610351562,0.9838085174560547,3.0474512577056885,0.00032806396484375,0.48368406295776367,0.0010080337524414062,0.0011839866638183594,0.9667253494262695,0.0006139278411865234
0.003025650978088379,0.9642854928970337,3.0695998668670654,0.00030541419982910156,0.48500537872314453,0.0004813671112060547,0.0006144046783447266,0.9486236572265625,0.0006351470947265625
0.003504037857055664,0.9400347471237183,3.1145520210266113,0.0003457069396972656,0.5021564960479736,0.00048065185546875,0.0006108283996582031,1.064415693283081,0.0006794929504394531
0.0034285783767700195,1.055254578590393,3.449383020401001,0.00035881996154785156,0.528022050857544,0.000484466552734375,0.0008420944213867188,1.0546505451202393,0.0007770061492919922
0.0035980939865112305,1.069648027420044,2.755845785140991,0.0002913475036621094,0.41798901557922363,0.0004627704620361328,0.0005776882171630859,0.8252971172332764,0.0005319118499755859
0.0026472806930541992,0.829738974571228,2.8108882904052734,0.000308990478515625,0.46036601066589355,0.0004601478576660156,0.0005905628204345703,0.9383392333984375,0.0006098747253417969
0.0030890703201293945,1.0182385444641113,2.903067111968994,0.0003077983856201172,0.45854711532592773,0.0008461475372314453,0.0006337165832519531,0.9856672286987305,0.0006194114685058594
0.003079533576965332,0.9456478357315063,3.6122989654541016,0.0003352165222167969,0.6885125637054443,0.0005457401275634766,0.00074005126953125,1.083587646484375,0.0010485649108886719
0.004358410835266113,0.9355226755142212,2.807509183883667,0.000324249267578125,0.47948455810546875,0.0004649162292480469,0.0010218620300292969,0.9682443141937256,0.0006093978881835938
0.0032323598861694336,1.0901306867599487,3.058295726776123,0.00047659873962402344,0.473125696182251,0.00046253204345703125,0.0005841255187988281,0.9285397529602051,0.0009450912475585938
0.0038532018661499023,0.9402101039886475,3.1116623878479004,0.00032067298889160156,0.4939749240875244,0.0004830360412597656,0.0006134510040283203,0.9473972320556641,0.0005819797515869141
0.00305020809173584,0.8695340156555176,2.5916457176208496,0.00027823448181152344,0.39391660690307617,0.0004489421844482422,0.0005648136138916016,0.8189499378204346,0.0005295276641845703
0.0026851892471313477,0.847747802734375,2.841261625289917,0.0003097057342529297,0.43700361251831055,0.0004420280456542969,0.0006303787231445312,0.9266903400421143,0.0006098747253417969
0.004849791526794434,1.226227045059204,3.4739198684692383,0.0003261566162109375,0.49057793617248535,0.0005252361297607422,0.0006330013275146484,0.9500553607940674,0.0005805492401123047
0.003398895263671875,0.9577364921569824,2.8963005542755127,0.0002930164337158203,0.4245307445526123,0.0004391670227050781,0.0005526542663574219,0.8691251277923584,0.0005478858947753906
0.002681136131286621,0.8434240818023682,2.9677011966705322,0.00025725364685058594,0.3983147144317627,0.0004951953887939453,0.0005013942718505859,0.8672962188720703,0.0005979537963867188
0.0031484365463256836,1.1722816228866577,4.08025050163269,0.0004336833953857422,0.8023538589477539,0.0006430149078369141,0.0008177757263183594,1.1956875324249268,0.0009484291076660156
0.003493070602416992,0.9256871938705444,2.765857458114624,0.000362396240234375,0.4388399124145508,0.0004620552062988281,0.0005855560302734375,0.9225425720214844,0.0005822181701660156
0.005801081657409668,1.3873058557510376,3.1926326751708984,0.0003170967102050781,0.4905836582183838,0.0008881092071533203,0.0006334781646728516,0.9940822124481201,0.000606536865234375
0.0030297040939331055,1.026393175125122,3.314603805541992,0.00032138824462890625,0.5049147605895996,0.0009589195251464844,0.000701904296875,0.9923543930053711,0.0006082057952880859
0.002971053123474121,0.9523499011993408,3.0870096683502197,0.0003154277801513672,0.4505012035369873,0.0004780292510986328,0.0005788803100585938,1.1381464004516602,0.0006513595581054688
0.0034923553466796875,0.9931058883666992,2.922555446624756,0.0003044605255126953,0.4678354263305664,0.0005173683166503906,0.0005772113800048828,0.935736894607544,0.0005824565887451172
0.003594517707824707,0.9490952491760254,2.9725100994110107,0.0003027915954589844,0.4597890377044678,0.0005021095275878906,0.0006074905395507812,0.9110357761383057,0.0005803108215332031
0.003036022186279297,0.9199275970458984,2.984421968460083,0.0002918243408203125,0.45290040969848633,0.0004999637603759766,0.0006020069122314453,0.8913216590881348,0.0005519390106201172
0.002863168716430664,0.8467683792114258,2.730489492416382,0.0002968311309814453,0.42852187156677246,0.00043702125549316406,0.0006365776062011719,0.8628430366516113,0.0005483627319335938
0.0026856660842895508,0.8553197383880615,2.972543716430664,0.0003070831298828125,0.44673609733581543,0.00046181678771972656,0.0006530284881591797,0.9793193340301514,0.0005769729614257812
0.0031110048294067383,0.9782341718673706,3.115323066711426,0.0003502368927001953,0.5006587505340576,0.0005881786346435547,0.0006306171417236328,0.9164230823516846,0.0005788803100585938
0.002949237823486328,0.8864542245864868,2.812594175338745,0.00028252601623535156,0.4067814350128174,0.00043272972106933594,0.0005786418914794922,0.8035135269165039,0.0005464553833007812
0.0026350021362304688,0.8446354866027832,2.8813838958740234,0.0003025531768798828,0.47268033027648926,0.0004818439483642578,0.0006487369537353516,0.9562065601348877,0.0008919239044189453
0.0030286312103271484,0.9730336666107178,3.0236101150512695,0.0003275871276855469,0.4961075782775879,0.000484466552734375,0.0006582736968994141,0.9939851760864258,0.0007560253143310547
0.0036422014236450195,1.1787312030792236,3.2796454429626465,0.0003476142883300781,0.5007421970367432,0.0005002021789550781,0.0006206035614013672,0.9469699859619141,0.0005934238433837891
0.0032204389572143555,0.9773330688476562,2.709329843521118,0.0003616809844970703,0.41901206970214844,0.00044608116149902344,0.0005407333374023438,0.8242044448852539,0.0005285739898681641
0.0029189586639404297,0.8248077630996704,2.728739023208618,0.00030803680419921875,0.44269776344299316,0.0004391670227050781,0.0005536079406738281,0.8966712951660156,0.0005743503570556641
0.00553286075592041,0.923382043838501,2.918177843093872,0.0003006458282470703,0.46507692337036133,0.0004718303680419922,0.000591278076171875,0.9143505096435547,0.0006625652313232422
0.0029898881912231445,0.9228538274765015,2.958217144012451,0.00032806396484375,0.45299434661865234,0.00046324729919433594,0.0005826950073242188,0.9470908641815186,0.0006122589111328125
0.0033566951751708984,0.9890334606170654,2.8774936199188232,0.0003814697265625,0.4264404773712158,0.00045752525329589844,0.0005536079406738281,0.8724372386932373,0.0005526542663574219
0.0027687549591064453,0.8812925815582275,2.8273534774780273,0.0002899169921875,0.4346351623535156,0.0004563331604003906,0.0005753040313720703,0.9331963062286377,0.0005981922149658203
